シーズン,ゲームタイプ,球団,#,名前,守備位置,試合,打席,打数,打率,出塁率,長打率,OPS,得点,打点,安打,一塁打,二塁打,三塁打,本塁打,塁打,盗塁,盗塁刺,四球,故意四,三振,併殺,死球,犠打,犠飛,PlayerID
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,11,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155136"">東　克樹</a>",投,1,3,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,51155136
2025,公式戦,横浜DeNAベイスターズ,11,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155136"">東　克樹</a>",投,24,53,38,0.184,0.262,0.211,0.473,3,4,7,6,1,0,0,8,0,0,4,0,13,0,0,11,0,51155136
2025,公式戦,横浜DeNAベイスターズ,57,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155151"">東妻　純平</a>",打,4,6,6,0.167,0.167,0.167,0.334,1,0,1,1,0,0,0,1,0,0,0,0,4,0,0,0,0,51155151
2025,公式戦,東京ヤクルトスワローズ,00,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155153"">赤羽　由紘</a>",二,103,290,258,0.209,0.259,0.283,0.542,22,19,54,40,11,1,2,73,5,3,18,0,66,2,0,12,2,51155153
2025,公式戦,読売ジャイアンツ,31,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155155"">赤星　優志</a>",投,22,38,30,0.233,0.303,0.233,0.536,1,2,7,7,0,0,0,7,0,0,3,0,12,0,0,5,0,51155155
2025,公式戦,埼玉西武ライオンズ,29,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51155157"">青山　美夏人</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51155157
2025,公式戦,東京ヤクルトスワローズ,27,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255118"">中村　悠平</a>",捕,74,221,187,0.230,0.319,0.278,0.597,13,11,43,36,6,0,1,52,1,0,22,2,30,6,3,8,1,51255118
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,67,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255138"">中川　圭太</a>",右,2,7,7,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51255138
2025,公式戦,オリックス・バファローズ,67,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255138"">中川　圭太</a>",右,119,463,433,0.284,0.314,0.432,0.746,54,53,123,84,26,1,12,187,10,2,20,1,49,9,1,5,4,51255138
2025,公式戦,埼玉西武ライオンズ,62,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255155"">滝澤　夏央</a>",二,125,438,385,0.234,0.289,0.244,0.533,31,14,90,86,4,0,0,94,21,7,28,0,67,2,2,23,0,51255155
2025,公式戦,阪神タイガース,50,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255157"">富田　蓮</a>",投,9,6,5,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,51255157
2025,公式戦,埼玉西武ライオンズ,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51255159"">武内　夏暉</a>",投,12,5,2,0.000,0.250,0.000,0.250,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,51255159
2025,公式戦,中日ドラゴンズ,46,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355134"">梅野　雄吾</a>",投,26,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355134
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,10,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355135"">上沢　直之</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355135
2025,公式戦,福岡ソフトバンクホークス,10,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355135"">上沢　直之</a>",投,23,5,4,0.000,0.000,0.000,0.000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51355135
2025,日本シリーズ,福岡ソフトバンクホークス,10,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355135"">上沢　直之</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355135
2025,クライマックスシリーズファイナルステージ,阪神タイガース,14,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355139"">岩貞　祐太</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355139
2025,公式戦,阪神タイガース,14,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355139"">岩貞　祐太</a>",投,29,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355139
2025,日本シリーズ,阪神タイガース,14,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355139"">岩貞　祐太</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355139
2025,公式戦,読売ジャイアンツ,97,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355151"">井上　温大</a>",投,20,30,29,0.069,0.069,0.069,0.138,1,1,2,2,0,0,0,2,0,0,0,0,17,0,0,1,0,51355151
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355153"">伊藤　大海</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355153
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355153"">伊藤　大海</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355153
2025,公式戦,北海道日本ハムファイターズ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355153"">伊藤　大海</a>",投,27,6,6,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,51355153
2025,公式戦,東京ヤクルトスワローズ,64,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355155"">岩田　幸宏</a>",中,126,401,357,0.266,0.322,0.317,0.639,43,13,95,82,8,5,0,113,14,6,24,2,46,2,6,13,1,51355155
2025,公式戦,広島東洋カープ,63,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355157"">内田　湘大</a>",打,6,10,9,0.222,0.300,0.333,0.633,0,0,2,1,1,0,0,3,0,0,1,0,4,0,0,0,0,51355157
2025,公式戦,福岡ソフトバンクホークス,27,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51355159"">岩井　俊介</a>",投,8,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51355159
2025,公式戦,千葉ロッテマリーンズ,8,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455130"">中村　奨吾</a>",三,20,64,59,0.186,0.250,0.271,0.521,2,3,11,8,2,0,1,16,0,0,4,0,9,0,1,0,0,51455130
2025,公式戦,埼玉西武ライオンズ,51,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455136"">西川　愛也</a>",中,124,553,507,0.264,0.318,0.387,0.705,64,38,134,95,26,3,10,196,25,7,32,1,80,4,9,2,3,51455136
2025,公式戦,横浜DeNAベイスターズ,51,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455137"">宮﨑　敏郎</a>",三,95,352,321,0.277,0.335,0.389,0.724,25,39,89,66,16,1,6,125,0,0,28,1,42,14,1,0,2,51455137
2025,公式戦,東京ヤクルトスワローズ,7,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455151"">長岡　秀樹</a>",遊,67,261,247,0.243,0.267,0.316,0.583,20,13,60,44,14,2,0,78,1,0,8,1,21,6,1,3,2,51455151
2025,公式戦,中日ドラゴンズ,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455153"">土田　龍空</a>",遊,20,53,51,0.137,0.170,0.176,0.346,1,2,7,5,2,0,0,9,0,0,2,0,16,2,0,0,0,51455153
2025,クライマックスシリーズファイナルステージ,阪神タイガース,68,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455155"">中川　勇斗</a>",左,1,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,51455155
2025,公式戦,阪神タイガース,68,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455155"">中川　勇斗</a>",左,25,59,56,0.268,0.293,0.393,0.686,3,2,15,12,1,0,2,22,0,0,2,0,16,2,0,1,0,51455155
2025,日本シリーズ,阪神タイガース,68,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455155"">中川　勇斗</a>",左,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51455155
2025,公式戦,千葉ロッテマリーンズ,65,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51455159"">寺地　隆成</a>",捕,116,445,414,0.256,0.299,0.331,0.630,33,33,106,85,16,0,5,137,0,0,19,2,67,8,7,3,2,51455159
2025,公式戦,千葉ロッテマリーンズ,37,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555130"">小野　郁</a>",投,47,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555130
2025,公式戦,東京ヤクルトスワローズ,48,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555136"">金久保　優斗</a>",投,12,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51555136
2025,公式戦,埼玉西武ライオンズ,34,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555138"">甲斐野　央</a>",投,47,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555138
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555151"">蝦名　達夫</a>",右,2,10,10,0.400,0.400,0.400,0.800,1,2,4,4,0,0,0,4,0,0,0,0,2,0,0,0,0,51555151
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555151"">蝦名　達夫</a>",右,3,14,14,0.143,0.143,0.214,0.357,1,1,2,1,1,0,0,3,0,0,0,0,6,0,0,0,0,51555151
2025,公式戦,横浜DeNAベイスターズ,61,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555151"">蝦名　達夫</a>",右,115,401,348,0.284,0.355,0.420,0.775,53,41,99,69,21,1,8,146,5,4,31,1,68,5,11,4,7,51555151
2025,公式戦,東北楽天ゴールデンイーグルス,69,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555153"">内　星龍</a>",投,25,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51555153
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555155"">梶原　昂希</a>",中,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555155
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555155"">梶原　昂希</a>",中,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51555155
2025,公式戦,横浜DeNAベイスターズ,58,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555155"">梶原　昂希</a>",中,61,170,163,0.245,0.271,0.350,0.621,21,10,40,28,9,1,2,57,6,3,4,0,51,1,2,0,1,51555155
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,24,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555157"">金村　尚真</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555157
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,24,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555157"">金村　尚真</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51555157
2025,公式戦,北海道日本ハムファイターズ,24,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51555157"">金村　尚真</a>",投,28,3,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,51555157
2025,クライマックスシリーズファイナルステージ,福岡ソフトバンクホークス,48,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655130"">藤井　皓哉</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655130
2025,公式戦,福岡ソフトバンクホークス,48,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655130"">藤井　皓哉</a>",投,51,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655130
2025,日本シリーズ,福岡ソフトバンクホークス,48,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655130"">藤井　皓哉</a>",投,4,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655130
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655153"">中山　礼都</a>",右,1,4,4,0.250,0.250,1.000,1.250,1,3,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,51655153
2025,公式戦,読売ジャイアンツ,40,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655153"">中山　礼都</a>",右,103,312,287,0.265,0.319,0.383,0.702,35,32,76,56,13,0,7,110,1,2,20,1,42,6,3,2,0,51655153
2025,公式戦,埼玉西武ライオンズ,43,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655155"">羽田　慎之介</a>",投,24,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655155
2025,公式戦,広島東洋カープ,39,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51655157"">長谷部　銀次</a>",投,5,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655157
2025,公式戦,埼玉西武ライオンズ,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755115"">栗山　巧</a>",打,11,23,23,0.087,0.087,0.087,0.174,0,0,2,2,0,0,0,2,0,0,0,0,7,1,0,0,0,51755115
2025,公式戦,埼玉西武ライオンズ,54,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755134"">黒木　優太</a>",投,29,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51755134
2025,クライマックスシリーズファーストステージ,横浜DeNAベイスターズ,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755135"">桑原　将志</a>",中,2,9,5,0.200,0.500,0.400,0.900,2,0,1,0,1,0,0,2,0,0,1,0,2,1,2,1,0,51755135
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755135"">桑原　将志</a>",中,3,14,14,0.214,0.214,0.214,0.428,0,0,3,3,0,0,0,3,0,0,0,0,4,0,0,0,0,51755135
2025,公式戦,横浜DeNAベイスターズ,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755135"">桑原　将志</a>",中,106,447,398,0.284,0.348,0.382,0.730,48,27,113,88,17,2,6,152,10,0,30,1,59,5,9,10,0,51755135
2025,クライマックスシリーズファーストステージ,北海道日本ハムファイターズ,15,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755155"">北山　亘基</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51755155
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,15,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755155"">北山　亘基</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51755155
2025,公式戦,北海道日本ハムファイターズ,15,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755155"">北山　亘基</a>",投,22,4,4,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,51755155
2025,公式戦,埼玉西武ライオンズ,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51755157"">児玉　亮涼</a>",三,60,53,47,0.170,0.250,0.213,0.463,9,3,8,6,2,0,0,10,1,2,4,0,9,0,1,1,0,51755157
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855132"">増田　大輝</a>",走,1,0,0,0.000,0.000,0.000,0.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51855132
2025,公式戦,読売ジャイアンツ,0,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855132"">増田　大輝</a>",走,53,25,22,0.136,0.136,0.182,0.318,5,0,3,2,1,0,0,4,3,2,0,0,7,0,0,3,0,51855132
2025,公式戦,北海道日本ハムファイターズ,34,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855134"">堀　瑞輝</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51855134
2025,公式戦,東京ヤクルトスワローズ,32,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855136"">松本　直樹</a>",捕,18,36,34,0.176,0.222,0.206,0.428,0,0,6,5,1,0,0,7,0,0,2,0,7,3,0,0,0,51855136
2025,クライマックスシリーズファイナルステージ,横浜DeNAベイスターズ,65,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855138"">宮城　滝太</a>",投,1,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51855138
2025,公式戦,横浜DeNAベイスターズ,65,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855138"">宮城　滝太</a>",投,50,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51855138
2025,公式戦,埼玉西武ライオンズ,33,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51855157"">古川　雄大</a>",右,5,16,12,0.083,0.313,0.083,0.396,1,0,1,1,0,0,0,1,0,1,4,0,4,1,0,0,0,51855157
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955114"">坂本　勇人</a>",三,1,1,0,0.000,1.000,0.000,1.000,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,51955114
2025,公式戦,読売ジャイアンツ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955114"">坂本　勇人</a>",三,62,173,154,0.208,0.272,0.331,0.603,7,22,32,19,10,0,3,51,0,0,14,1,40,6,1,0,4,51955114
2025,公式戦,東京ヤクルトスワローズ,17,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955138"">清水　昇</a>",投,35,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51955138
2025,公式戦,埼玉西武ライオンズ,68,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955151"">岸　潤一郎</a>",左,10,31,30,0.167,0.194,0.267,0.461,2,0,5,2,3,0,0,8,0,0,1,0,3,0,0,0,0,51955151
2025,クライマックスシリーズファーストステージ,オリックス・バファローズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955153"">来田　涼斗</a>",右,1,1,1,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51955153
2025,公式戦,オリックス・バファローズ,38,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955153"">来田　涼斗</a>",右,50,135,124,0.234,0.278,0.323,0.601,14,5,29,22,5,0,2,40,5,0,7,0,38,1,1,2,1,51955153
2025,公式戦,東北楽天ゴールデンイーグルス,73,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955155"">小森　航大郎</a>",左,33,80,76,0.197,0.225,0.250,0.475,8,3,15,13,1,0,1,19,5,0,2,0,21,1,1,0,1,51955155
2025,公式戦,東京ヤクルトスワローズ,42,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955157"">澤井　廉</a>",右,27,77,75,0.187,0.208,0.280,0.488,3,3,14,9,4,0,1,21,0,0,1,0,27,1,1,0,0,51955157
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,44,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955159"">佐々木　俊輔</a>",中,1,6,6,0.500,0.500,1.000,1.500,1,2,3,2,0,0,1,6,0,0,0,0,0,0,0,0,0,51955159
2025,公式戦,読売ジャイアンツ,44,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=51955159"">佐々木　俊輔</a>",中,53,161,141,0.248,0.298,0.291,0.589,14,10,35,30,4,1,0,41,1,4,10,0,34,2,0,10,0,51955159
2025,公式戦,埼玉西武ライオンズ,12,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53155138"">渡邉　勇太朗</a>",投,23,2,2,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53155138
2025,公式戦,東北楽天ゴールデンイーグルス,1,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53155150"">宗山　塁</a>",遊,122,460,430,0.260,0.289,0.340,0.629,32,27,112,87,19,3,3,146,7,0,20,2,82,10,1,0,9,53155150
2025,公式戦,広島東洋カープ,18,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53155151"">森下　暢仁</a>",投,22,50,43,0.093,0.133,0.093,0.226,1,0,4,4,0,0,0,4,0,0,2,0,19,0,0,5,0,53155151
2025,公式戦,千葉ロッテマリーンズ,2,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53155155"">松川　虎生</a>",捕,6,9,8,0.000,0.111,0.000,0.111,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,53155155
2025,公式戦,東北楽天ゴールデンイーグルス,75,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53355150"">陽　柏翔</a>",打,2,2,2,0.500,0.500,0.500,1.000,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,53355150
2025,公式戦,阪神タイガース,30,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53355157"">門別　啓人</a>",投,12,13,11,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,53355157
2025,公式戦,埼玉西武ライオンズ,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53555150"">Ｔ．ウィンゲンター</a>",投,49,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53555150
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,59,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53555153"">若林　楽人</a>",左,2,6,5,0.400,0.400,1.000,1.400,1,2,2,1,0,0,1,5,0,0,0,0,1,0,0,1,0,53555153
2025,公式戦,読売ジャイアンツ,59,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53555153"">若林　楽人</a>",左,86,241,216,0.241,0.304,0.347,0.651,30,16,52,37,10,2,3,75,9,1,15,0,40,0,5,4,1,53555153
2025,公式戦,読売ジャイアンツ,011,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53555155"">山田　龍聖</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53555155
2025,公式戦,東京ヤクルトスワローズ,21,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53555157"">吉村　貢司郎</a>",投,22,46,36,0.028,0.079,0.056,0.135,1,0,1,0,1,0,0,2,0,0,2,0,15,2,0,8,0,53555157
2025,公式戦,埼玉西武ライオンズ,26,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53755150"">Ｔ．ネビン</a>",一,137,570,509,0.277,0.346,0.448,0.794,51,63,141,96,24,0,21,228,2,1,45,6,78,13,11,0,5,53755150
2025,公式戦,東京ヤクルトスワローズ,25,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53755153"">Ｄ．サンタナ</a>",左,60,240,212,0.274,0.358,0.368,0.726,25,15,58,44,11,0,3,78,1,1,25,0,65,4,3,0,0,53755153
2025,公式戦,広島東洋カープ,95,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=53955150"">Ｅ．モンテロ</a>",一,105,396,368,0.255,0.301,0.391,0.692,23,41,94,63,21,1,9,144,0,0,23,2,89,11,2,0,3,53955150
2025,公式戦,阪神タイガース,31,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=57955159"">早川　太貴</a>",投,3,4,3,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57955159
2025,公式戦,中日ドラゴンズ,6,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=61065116"">中田　翔</a>",一,26,69,63,0.159,0.232,0.302,0.534,4,4,10,5,3,0,2,19,0,0,6,1,13,1,0,0,0,61065116
2025,公式戦,阪神タイガース,94,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=61065131"">原口　文仁</a>",打,16,17,16,0.063,0.118,0.063,0.181,1,2,1,1,0,0,0,1,0,0,1,1,5,2,0,0,0,61065131
2025,クライマックスシリーズファーストステージ,読売ジャイアンツ,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=61065136"">田中　瑛斗</a>",投,2,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61065136
2025,公式戦,読売ジャイアンツ,45,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=61065136"">田中　瑛斗</a>",投,62,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61065136
2025,クライマックスシリーズファイナルステージ,北海道日本ハムファイターズ,23,"<a href=""https://proeyekyuu.com/ja/player-jp/?PlayerID=61065137"">伏見　寅威</a>",捕,2,6,6,0.167,0.167,0.500,0.667,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,61065137
